index,amount,change,date,price,time,type,volume
426,29052,0.0,2018-09-03,8.07,09:59:22,卖盘,36
427,1614,0.0,2018-09-03,8.07,09:59:25,卖盘,2
428,4040,0.01,2018-09-03,8.08,09:59:28,买盘,5
429,54136,0.0,2018-09-03,8.08,09:59:34,买盘,67
430,41196,-0.01,2018-09-03,8.07,09:59:37,卖盘,51
431,8070,0.0,2018-09-03,8.07,09:59:46,卖盘,10
432,808,0.01,2018-09-03,8.08,09:59:49,买盘,1
433,808,0.0,2018-09-03,8.08,10:00:10,买盘,1
434,24240,0.0,2018-09-03,8.08,10:00:12,买盘,30
435,2421,-0.01,2018-09-03,8.07,10:00:15,卖盘,3
436,46001,0.0,2018-09-03,8.07,10:00:22,卖盘,57
437,9696,0.01,2018-09-03,8.08,10:00:25,卖盘,12
438,16172,0.01,2018-09-03,8.09,10:00:28,买盘,20
439,15333,-0.02,2018-09-03,8.07,10:00:40,卖盘,19
440,2421,0.0,2018-09-03,8.07,10:00:46,卖盘,3
441,11298,0.0,2018-09-03,8.07,10:00:49,卖盘,14
442,8888,0.01,2018-09-03,8.08,10:00:57,买盘,11
443,9684,-0.01,2018-09-03,8.07,10:01:07,卖盘,12
444,55683,0.0,2018-09-03,8.07,10:01:13,买盘,69
445,16135,0.0,2018-09-03,8.07,10:01:16,买盘,20
446,20150,-0.01,2018-09-03,8.06,10:01:28,买盘,25
447,3228,0.01,2018-09-03,8.07,10:01:31,买盘,4
448,12090,-0.01,2018-09-03,8.06,10:01:33,卖盘,15
449,18538,0.0,2018-09-03,8.06,10:01:39,卖盘,23
450,40250,-0.01,2018-09-03,8.05,10:01:49,卖盘,50
451,10465,0.0,2018-09-03,8.05,10:01:51,卖盘,13
452,9660,0.0,2018-09-03,8.05,10:01:55,买盘,12
453,6440,0.0,2018-09-03,8.05,10:01:58,卖盘,8
454,92460,-0.01,2018-09-03,8.04,10:02:01,卖盘,115
455,14472,0.0,2018-09-03,8.04,10:02:04,卖盘,18
456,20100,0.0,2018-09-03,8.04,10:02:07,买盘,25
457,80300,-0.01,2018-09-03,8.03,10:02:09,卖盘,100
458,20904,0.02,2018-09-03,8.05,10:02:13,买盘,26
459,57037,-0.02,2018-09-03,8.03,10:02:16,卖盘,71
460,8030,0.0,2018-09-03,8.03,10:02:19,卖盘,10
461,10439,0.0,2018-09-03,8.03,10:02:22,卖盘,13
462,35332,0.0,2018-09-03,8.03,10:02:28,卖盘,44
463,803,0.0,2018-09-03,8.03,10:02:31,买盘,1
464,30478,-0.01,2018-09-03,8.02,10:02:39,卖盘,38
465,16040,0.0,2018-09-03,8.02,10:02:43,卖盘,20
466,157048,-0.01,2018-09-03,8.01,10:02:46,卖盘,196
467,48061,0.0,2018-09-03,8.01,10:02:52,卖盘,60
468,124034,-0.01,2018-09-03,8.0,10:02:55,卖盘,155
469,60895,0.0,2018-09-03,8.0,10:02:57,卖盘,76
470,119154,-0.03,2018-09-03,7.97,10:03:01,卖盘,149
471,1594,0.0,2018-09-03,7.97,10:03:04,买盘,2
472,29415,-0.03,2018-09-03,7.94,10:03:10,卖盘,37
473,15900,0.01,2018-09-03,7.95,10:03:16,卖盘,20
474,26998,-0.01,2018-09-03,7.94,10:03:19,卖盘,34
475,34142,0.0,2018-09-03,7.94,10:03:25,卖盘,43
476,19056,0.0,2018-09-03,7.94,10:03:27,买盘,24
477,20644,0.0,2018-09-03,7.94,10:03:31,卖盘,26
478,26235,0.01,2018-09-03,7.95,10:03:33,买盘,33
479,57973,-0.01,2018-09-03,7.94,10:03:37,卖盘,73
480,153876,-0.01,2018-09-03,7.93,10:03:40,卖盘,194
481,72123,-0.01,2018-09-03,7.92,10:03:46,卖盘,91
482,7137,0.01,2018-09-03,7.93,10:03:49,中性盘,9
483,45999,-0.01,2018-09-03,7.92,10:03:52,卖盘,58
484,70488,0.0,2018-09-03,7.92,10:03:55,卖盘,89
485,16612,0.0,2018-09-03,7.92,10:03:57,买盘,21
486,112434,0.0,2018-09-03,7.92,10:04:00,买盘,142
487,59349,0.01,2018-09-03,7.93,10:04:03,买盘,75
488,137658,-0.01,2018-09-03,7.92,10:04:06,卖盘,174
489,793,0.01,2018-09-03,7.93,10:04:10,买盘,1
490,42778,-0.01,2018-09-03,7.92,10:04:13,卖盘,54
491,41976,0.0,2018-09-03,7.92,10:04:16,买盘,53
492,27743,0.01,2018-09-03,7.93,10:04:19,买盘,35
493,17428,-0.01,2018-09-03,7.92,10:04:22,中性盘,22
494,68991,0.01,2018-09-03,7.93,10:04:28,买盘,87
495,52321,-0.01,2018-09-03,7.92,10:04:31,卖盘,66
496,28533,0.01,2018-09-03,7.93,10:04:34,中性盘,36
497,15062,-0.01,2018-09-03,7.92,10:04:37,卖盘,19
498,18239,0.01,2018-09-03,7.93,10:04:40,买盘,23
499,18239,0.0,2018-09-03,7.93,10:04:43,买盘,23
500,94367,0.0,2018-09-03,7.93,10:04:45,买盘,119
501,144162,0.0,2018-09-03,7.93,10:04:52,买盘,182
502,7927,-0.01,2018-09-03,7.92,10:04:55,中性盘,10
503,11878,-0.01,2018-09-03,7.91,10:04:58,卖盘,15
504,1583,0.01,2018-09-03,7.92,10:05:01,买盘,2
505,791,-0.01,2018-09-03,7.91,10:05:04,卖盘,1
506,24552,0.01,2018-09-03,7.92,10:05:07,买盘,31
507,28540,0.01,2018-09-03,7.93,10:05:10,买盘,36
508,19796,-0.01,2018-09-03,7.92,10:05:13,卖盘,25
509,16653,0.01,2018-09-03,7.93,10:05:19,买盘,21
510,64872,0.0,2018-09-03,7.93,10:05:21,买盘,82
511,19808,-0.01,2018-09-03,7.92,10:05:24,卖盘,25
512,13464,0.0,2018-09-03,7.92,10:05:27,买盘,17
513,22149,-0.01,2018-09-03,7.91,10:05:31,卖盘,28
514,97285,-0.01,2018-09-03,7.9,10:05:33,卖盘,123
515,15825,0.01,2018-09-03,7.91,10:05:36,中性盘,20
516,3955,0.0,2018-09-03,7.91,10:05:40,买盘,5
517,45047,0.0,2018-09-03,7.91,10:05:43,买盘,57
518,41882,-0.01,2018-09-03,7.9,10:05:46,卖盘,53
519,33212,0.01,2018-09-03,7.91,10:05:49,买盘,42
520,82168,-0.01,2018-09-03,7.9,10:05:52,卖盘,104
521,3164,0.01,2018-09-03,7.91,10:05:55,卖盘,4
522,124219,0.01,2018-09-03,7.92,10:05:58,买盘,157
523,3955,-0.01,2018-09-03,7.91,10:06:01,买盘,5
524,32435,0.0,2018-09-03,7.91,10:06:04,卖盘,41
525,12688,0.02,2018-09-03,7.93,10:06:16,买盘,16
526,7930,0.0,2018-09-03,7.93,10:06:21,卖盘,10
527,1588,0.01,2018-09-03,7.94,10:06:24,买盘,2
528,19825,-0.01,2018-09-03,7.93,10:06:28,卖盘,25
529,30134,0.0,2018-09-03,7.93,10:06:31,卖盘,38
530,15863,0.01,2018-09-03,7.94,10:06:33,买盘,20
531,16653,-0.01,2018-09-03,7.93,10:06:39,卖盘,21
532,38849,-0.01,2018-09-03,7.92,10:06:42,卖盘,49
533,13498,0.02,2018-09-03,7.94,10:06:46,买盘,17
534,1588,0.0,2018-09-03,7.94,10:06:49,买盘,2
535,3172,-0.01,2018-09-03,7.93,10:06:52,卖盘,4
536,71411,-0.01,2018-09-03,7.92,10:06:54,卖盘,90
537,29352,0.02,2018-09-03,7.94,10:06:58,买盘,37
538,10322,0.0,2018-09-03,7.94,10:07:01,买盘,13
539,7931,-0.01,2018-09-03,7.93,10:07:04,卖盘,10
540,23820,0.01,2018-09-03,7.94,10:07:07,买盘,30
541,25390,0.02,2018-09-03,7.96,10:07:10,买盘,32
542,10358,0.0,2018-09-03,7.96,10:07:13,卖盘,13
543,797,0.01,2018-09-03,7.97,10:07:16,买盘,1
544,9600,0.03,2018-09-03,8.0,10:07:25,买盘,12
545,29499,0.0,2018-09-03,8.0,10:07:28,买盘,37
546,6376,-0.03,2018-09-03,7.97,10:07:31,买盘,8
547,7170,0.0,2018-09-03,7.97,10:07:34,买盘,9
548,3188,0.0,2018-09-03,7.97,10:07:36,买盘,4
549,40647,0.0,2018-09-03,7.97,10:07:39,买盘,51
550,10361,0.0,2018-09-03,7.97,10:07:43,买盘,13
551,56521,-0.01,2018-09-03,7.96,10:07:46,卖盘,71
552,15143,0.01,2018-09-03,7.97,10:07:49,买盘,19
553,3188,0.0,2018-09-03,7.97,10:07:55,卖盘,4
554,3990,0.01,2018-09-03,7.98,10:08:01,买盘,5
555,3990,0.0,2018-09-03,7.98,10:08:04,买盘,5
556,6384,0.0,2018-09-03,7.98,10:08:07,买盘,8
557,2394,0.0,2018-09-03,7.98,10:08:13,卖盘,3
558,1598,0.01,2018-09-03,7.99,10:08:16,买盘,2
559,93416,-0.01,2018-09-03,7.98,10:08:19,卖盘,117
560,20754,0.0,2018-09-03,7.98,10:08:25,买盘,26
561,16753,0.02,2018-09-03,8.0,10:08:28,买盘,21
562,800,0.0,2018-09-03,8.0,10:08:31,买盘,1
563,39902,-0.02,2018-09-03,7.98,10:08:34,卖盘,50
564,3995,0.01,2018-09-03,7.99,10:08:37,中性盘,5
565,799,0.0,2018-09-03,7.99,10:08:40,买盘,1
566,11186,0.0,2018-09-03,7.99,10:08:43,买盘,14
567,10387,0.0,2018-09-03,7.99,10:08:46,卖盘,13
568,7990,0.0,2018-09-03,7.99,10:08:49,卖盘,10
569,5593,0.0,2018-09-03,7.99,10:08:52,卖盘,7
570,4000,0.01,2018-09-03,8.0,10:08:55,买盘,5
571,60724,-0.01,2018-09-03,7.99,10:08:58,卖盘,76
572,30370,0.0,2018-09-03,7.99,10:09:01,买盘,38
573,15980,0.0,2018-09-03,7.99,10:09:12,买盘,20
574,22350,0.0,2018-09-03,7.99,10:09:16,买盘,28
575,4794,0.0,2018-09-03,7.99,10:09:22,卖盘,6
576,25569,0.0,2018-09-03,7.99,10:09:28,卖盘,32
577,5600,0.01,2018-09-03,8.0,10:09:31,买盘,7
578,3200,0.0,2018-09-03,8.0,10:09:34,买盘,4
579,127980,0.0,2018-09-03,8.0,10:09:37,买盘,160
580,8800,0.0,2018-09-03,8.0,10:09:39,买盘,11
581,7990,-0.01,2018-09-03,7.99,10:09:42,卖盘,10
582,8000,0.01,2018-09-03,8.0,10:09:45,买盘,10
583,1600,0.0,2018-09-03,8.0,10:09:57,买盘,2
584,5600,0.0,2018-09-03,8.0,10:10:01,买盘,7
585,12790,0.0,2018-09-03,8.0,10:10:04,买盘,16
586,10395,-0.01,2018-09-03,7.99,10:10:07,卖盘,13
587,16000,0.01,2018-09-03,8.0,10:10:10,买盘,20
588,7200,0.0,2018-09-03,8.0,10:10:13,买盘,9
589,10400,0.0,2018-09-03,8.0,10:10:16,买盘,13
590,39151,-0.01,2018-09-03,7.99,10:10:19,卖盘,49
591,35068,-0.02,2018-09-03,7.97,10:10:25,卖盘,44
592,2391,0.0,2018-09-03,7.97,10:10:28,卖盘,3
593,797,0.0,2018-09-03,7.97,10:10:31,买盘,1
594,5579,0.0,2018-09-03,7.97,10:10:34,买盘,7
595,797,0.0,2018-09-03,7.97,10:10:46,卖盘,1
596,6376,0.0,2018-09-03,7.97,10:10:52,卖盘,8
597,6376,0.0,2018-09-03,7.97,10:10:55,卖盘,8
598,797,0.0,2018-09-03,7.97,10:11:01,买盘,1
599,3985,0.0,2018-09-03,7.97,10:11:04,买盘,5
600,797,0.0,2018-09-03,7.97,10:11:07,买盘,1
601,17514,0.0,2018-09-03,7.97,10:11:10,买盘,22
602,11955,0.0,2018-09-03,7.97,10:11:21,卖盘,15
603,11955,0.0,2018-09-03,7.97,10:11:24,卖盘,15
604,9567,0.01,2018-09-03,7.98,10:11:28,买盘,12
605,1596,0.0,2018-09-03,7.98,10:11:33,买盘,2
606,7970,-0.01,2018-09-03,7.97,10:11:46,卖盘,10
607,11968,0.0,2018-09-03,7.97,10:11:49,卖盘,15
608,4786,0.0,2018-09-03,7.97,10:11:55,卖盘,6
609,8767,0.0,2018-09-03,7.97,10:11:58,卖盘,11
610,7975,0.01,2018-09-03,7.98,10:12:01,买盘,10
611,23142,0.0,2018-09-03,7.98,10:12:04,买盘,29
612,7980,0.0,2018-09-03,7.98,10:12:09,买盘,10
613,10374,0.0,2018-09-03,7.98,10:12:13,买盘,13
614,23940,0.0,2018-09-03,7.98,10:12:22,买盘,30
615,35910,0.0,2018-09-03,7.98,10:12:28,买盘,45
616,3192,0.0,2018-09-03,7.98,10:12:31,卖盘,4
617,52784,0.02,2018-09-03,8.0,10:12:33,买盘,66
618,800,0.0,2018-09-03,8.0,10:12:40,卖盘,1
619,2403,0.01,2018-09-03,8.01,10:12:49,买盘,3
620,8010,0.0,2018-09-03,8.01,10:12:57,买盘,10
621,3208,0.01,2018-09-03,8.02,10:13:01,买盘,4
622,4807,-0.01,2018-09-03,8.01,10:13:04,卖盘,6
623,1604,0.01,2018-09-03,8.02,10:13:06,买盘,2
624,6413,-0.01,2018-09-03,8.01,10:13:12,卖盘,8
625,4812,0.01,2018-09-03,8.02,10:13:16,买盘,6
626,4005,-0.01,2018-09-03,8.01,10:13:28,卖盘,5
627,10421,0.01,2018-09-03,8.02,10:13:31,买盘,13
628,801,-0.01,2018-09-03,8.01,10:13:34,卖盘,1
629,7218,0.01,2018-09-03,8.02,10:13:43,买盘,9
630,16040,0.0,2018-09-03,8.02,10:13:49,买盘,20
631,801,-0.01,2018-09-03,8.01,10:13:55,卖盘,1
632,4812,0.01,2018-09-03,8.02,10:14:01,买盘,6
633,6408,-0.01,2018-09-03,8.01,10:14:13,卖盘,8
634,8822,0.01,2018-09-03,8.02,10:14:15,买盘,11
635,1604,0.0,2018-09-03,8.02,10:14:18,买盘,2
636,46482,-0.01,2018-09-03,8.01,10:14:28,卖盘,58
637,2406,0.01,2018-09-03,8.02,10:14:31,买盘,3
638,4010,0.0,2018-09-03,8.02,10:14:34,买盘,5
639,802,0.0,2018-09-03,8.02,10:14:43,买盘,1
640,24862,0.0,2018-09-03,8.02,10:14:48,买盘,31
641,76095,-0.01,2018-09-03,8.01,10:14:51,卖盘,95
642,8000,-0.01,2018-09-03,8.0,10:14:55,卖盘,10
643,1600,0.0,2018-09-03,8.0,10:14:58,买盘,2
644,3200,0.0,2018-09-03,8.0,10:15:00,买盘,4
645,2400,0.0,2018-09-03,8.0,10:15:04,买盘,3
646,4000,0.0,2018-09-03,8.0,10:15:06,买盘,5
647,4795,0.0,2018-09-03,8.0,10:15:25,买盘,6
648,4000,0.0,2018-09-03,8.0,10:15:28,买盘,5
649,7200,0.0,2018-09-03,8.0,10:15:31,买盘,9
650,23940,-0.02,2018-09-03,7.98,10:15:34,卖盘,30
651,7980,0.0,2018-09-03,7.98,10:15:46,卖盘,10
652,15960,0.0,2018-09-03,7.98,10:15:58,卖盘,20
653,1600,0.02,2018-09-03,8.0,10:16:01,买盘,2
654,4800,0.0,2018-09-03,8.0,10:16:04,买盘,6
655,800,0.0,2018-09-03,8.0,10:16:07,买盘,1
656,15960,-0.02,2018-09-03,7.98,10:16:13,卖盘,20
657,1596,0.0,2018-09-03,7.98,10:16:16,卖盘,2
658,33516,0.0,2018-09-03,7.98,10:16:18,卖盘,42
659,16737,-0.01,2018-09-03,7.97,10:16:22,卖盘,21
660,8767,0.0,2018-09-03,7.97,10:16:30,买盘,11
661,2391,0.0,2018-09-03,7.97,10:16:33,买盘,3
662,8767,0.0,2018-09-03,7.97,10:16:42,卖盘,11
663,5579,0.0,2018-09-03,7.97,10:16:45,卖盘,7
664,16746,0.0,2018-09-03,7.97,10:16:49,卖盘,21
665,24738,0.01,2018-09-03,7.98,10:16:51,买盘,31
666,2391,-0.01,2018-09-03,7.97,10:17:04,买盘,3
667,3188,0.0,2018-09-03,7.97,10:17:06,买盘,4
668,3188,0.0,2018-09-03,7.97,10:17:12,买盘,4
669,9564,0.0,2018-09-03,7.97,10:17:16,买盘,12
670,15940,0.0,2018-09-03,7.97,10:17:28,卖盘,20
671,6384,0.01,2018-09-03,7.98,10:17:31,买盘,8
672,6379,0.0,2018-09-03,7.98,10:17:34,买盘,8
673,1596,0.0,2018-09-03,7.98,10:17:43,卖盘,2
674,15980,0.01,2018-09-03,7.99,10:17:51,买盘,20
675,1596,-0.01,2018-09-03,7.98,10:17:58,卖盘,2
676,3200,0.02,2018-09-03,8.0,10:18:00,买盘,4
677,800,0.0,2018-09-03,8.0,10:18:04,买盘,1
678,5590,-0.02,2018-09-03,7.98,10:18:06,卖盘,7
679,800,0.02,2018-09-03,8.0,10:18:16,买盘,1
680,1600,0.0,2018-09-03,8.0,10:18:30,买盘,2
681,3200,0.0,2018-09-03,8.0,10:18:33,买盘,4
682,30336,-0.02,2018-09-03,7.98,10:18:36,卖盘,38
683,8000,0.02,2018-09-03,8.0,10:18:39,买盘,10
684,3196,-0.01,2018-09-03,7.99,10:18:48,卖盘,4
685,11985,0.0,2018-09-03,7.99,10:18:51,买盘,15
686,3995,0.0,2018-09-03,7.99,10:19:04,买盘,5
687,1598,0.0,2018-09-03,7.99,10:19:07,买盘,2
688,8778,-0.01,2018-09-03,7.98,10:19:10,卖盘,11
689,3196,0.01,2018-09-03,7.99,10:19:22,买盘,4
690,3995,0.0,2018-09-03,7.99,10:19:31,买盘,5
691,1598,0.0,2018-09-03,7.99,10:19:34,买盘,2
692,17578,0.0,2018-09-03,7.99,10:19:57,买盘,22
693,7993,0.0,2018-09-03,7.99,10:20:04,卖盘,10
694,4000,0.01,2018-09-03,8.0,10:20:07,买盘,5
695,799,-0.01,2018-09-03,7.99,10:20:12,卖盘,1
696,8000,0.01,2018-09-03,8.0,10:20:22,买盘,10
697,28000,0.0,2018-09-03,8.0,10:20:28,买盘,35
698,4796,0.0,2018-09-03,8.0,10:20:31,买盘,6
699,4800,0.0,2018-09-03,8.0,10:20:33,买盘,6
700,799,-0.01,2018-09-03,7.99,10:20:37,卖盘,1
701,1598,0.0,2018-09-03,7.99,10:20:43,卖盘,2
702,8000,0.01,2018-09-03,8.0,10:20:45,买盘,10
703,22400,0.0,2018-09-03,8.0,10:20:51,买盘,28
704,7193,-0.01,2018-09-03,7.99,10:21:00,卖盘,9
705,7196,0.01,2018-09-03,8.0,10:21:03,买盘,9
706,43186,-0.01,2018-09-03,7.99,10:21:13,卖盘,54
707,1600,0.01,2018-09-03,8.0,10:21:19,买盘,2
708,21600,0.0,2018-09-03,8.0,10:21:31,买盘,27
709,8000,0.0,2018-09-03,8.0,10:21:34,卖盘,10
710,20800,0.0,2018-09-03,8.0,10:21:52,卖盘,26
711,12800,0.0,2018-09-03,8.0,10:21:55,卖盘,16
712,1602,0.01,2018-09-03,8.01,10:22:01,买盘,2
713,4806,0.0,2018-09-03,8.01,10:22:04,买盘,6
714,8000,-0.01,2018-09-03,8.0,10:22:06,卖盘,10
715,20000,0.0,2018-09-03,8.0,10:22:18,卖盘,25
716,19200,0.0,2018-09-03,8.0,10:22:22,卖盘,24
717,7200,0.0,2018-09-03,8.0,10:22:25,卖盘,9
718,1602,0.01,2018-09-03,8.01,10:22:31,买盘,2
719,4005,0.0,2018-09-03,8.01,10:22:34,买盘,5
720,801,0.0,2018-09-03,8.01,10:22:51,买盘,1
721,12816,0.0,2018-09-03,8.01,10:22:55,买盘,16
722,30440,0.01,2018-09-03,8.02,10:23:01,买盘,38
723,4812,0.0,2018-09-03,8.02,10:23:04,买盘,6
724,8010,-0.01,2018-09-03,8.01,10:23:06,卖盘,10
725,2406,0.01,2018-09-03,8.02,10:23:15,买盘,3
726,2403,-0.01,2018-09-03,8.01,10:23:18,卖盘,3
727,30438,0.0,2018-09-03,8.01,10:23:21,买盘,38
728,4005,0.0,2018-09-03,8.01,10:23:24,买盘,5
729,3204,0.0,2018-09-03,8.01,10:23:30,买盘,4
730,2403,0.0,2018-09-03,8.01,10:23:33,买盘,3
731,2403,0.0,2018-09-03,8.01,10:23:36,买盘,3
732,8010,0.0,2018-09-03,8.01,10:23:39,买盘,10
733,6408,0.0,2018-09-03,8.01,10:24:01,买盘,8
734,2403,0.0,2018-09-03,8.01,10:24:04,买盘,3
735,2403,0.0,2018-09-03,8.01,10:24:07,买盘,3
736,2403,0.0,2018-09-03,8.01,10:24:09,买盘,3
737,1602,0.0,2018-09-03,8.01,10:24:31,买盘,2
738,23206,-0.01,2018-09-03,8.0,10:24:33,卖盘,29
739,801,0.01,2018-09-03,8.01,10:24:43,买盘,1
740,1600,-0.01,2018-09-03,8.0,10:24:46,卖盘,2
741,1600,0.0,2018-09-03,8.0,10:25:00,买盘,2
742,8790,-0.01,2018-09-03,7.99,10:25:04,卖盘,11
743,4794,0.0,2018-09-03,7.99,10:25:09,买盘,6
744,11186,0.0,2018-09-03,7.99,10:25:13,买盘,14
745,2397,0.0,2018-09-03,7.99,10:25:18,买盘,3
746,5600,0.01,2018-09-03,8.0,10:25:28,买盘,7
747,2400,0.0,2018-09-03,8.0,10:25:31,买盘,3
748,3204,0.01,2018-09-03,8.01,10:25:34,买盘,4
749,8000,-0.01,2018-09-03,8.0,10:25:46,卖盘,10
750,799,-0.01,2018-09-03,7.99,10:25:52,卖盘,1
751,20800,0.01,2018-09-03,8.0,10:25:55,买盘,26
752,4800,0.0,2018-09-03,8.0,10:26:01,买盘,6
753,1600,0.0,2018-09-03,8.0,10:26:04,买盘,2
754,20766,-0.02,2018-09-03,7.98,10:26:10,卖盘,26
755,25536,0.0,2018-09-03,7.98,10:26:16,卖盘,32
756,78106,-0.01,2018-09-03,7.97,10:26:25,卖盘,98
757,7970,0.0,2018-09-03,7.97,10:26:31,买盘,10
758,4782,0.0,2018-09-03,7.97,10:26:34,买盘,6
759,11144,-0.01,2018-09-03,7.96,10:26:40,卖盘,14
760,43780,0.0,2018-09-03,7.96,10:26:43,卖盘,55
761,33432,0.0,2018-09-03,7.96,10:26:46,卖盘,42
762,54810,-0.02,2018-09-03,7.94,10:26:55,卖盘,69
763,15093,0.0,2018-09-03,7.94,10:27:00,卖盘,19
764,30927,-0.01,2018-09-03,7.93,10:27:04,卖盘,39
765,11884,0.0,2018-09-03,7.93,10:27:10,买盘,15
766,32514,0.0,2018-09-03,7.93,10:27:12,卖盘,41
767,119631,-0.01,2018-09-03,7.92,10:27:18,卖盘,151
768,27720,0.0,2018-09-03,7.92,10:27:21,买盘,35
769,23760,0.0,2018-09-03,7.92,10:27:28,买盘,30
770,3168,0.0,2018-09-03,7.92,10:27:31,买盘,4
771,7128,0.0,2018-09-03,7.92,10:27:40,卖盘,9
772,15860,0.01,2018-09-03,7.93,10:27:46,买盘,20
773,19825,0.0,2018-09-03,7.93,10:27:48,买盘,25
774,15860,0.0,2018-09-03,7.93,10:27:52,卖盘,20
775,24583,0.0,2018-09-03,7.93,10:27:58,卖盘,31
776,115632,-0.01,2018-09-03,7.92,10:28:01,买盘,146
777,1584,0.0,2018-09-03,7.92,10:28:04,买盘,2
778,103752,0.0,2018-09-03,7.92,10:28:06,买盘,131
779,55523,0.02,2018-09-03,7.94,10:28:16,买盘,70
780,15877,-0.01,2018-09-03,7.93,10:28:31,卖盘,20
781,1592,0.03,2018-09-03,7.96,10:28:34,买盘,2
782,796,0.0,2018-09-03,7.96,10:28:42,买盘,1
783,794,-0.02,2018-09-03,7.94,10:28:45,卖盘,1
784,1592,0.02,2018-09-03,7.96,10:29:01,买盘,2
785,3184,0.0,2018-09-03,7.96,10:29:04,买盘,4
786,1592,0.0,2018-09-03,7.96,10:29:13,买盘,2
787,1592,0.0,2018-09-03,7.96,10:29:16,买盘,2
788,3980,0.0,2018-09-03,7.96,10:29:21,卖盘,5
789,7960,0.0,2018-09-03,7.96,10:29:28,卖盘,10
790,3188,0.01,2018-09-03,7.97,10:29:31,买盘,4
791,2391,0.0,2018-09-03,7.97,10:29:34,买盘,3
792,7173,0.0,2018-09-03,7.97,10:29:40,买盘,9
793,2391,0.0,2018-09-03,7.97,10:29:58,买盘,3
794,1598,0.02,2018-09-03,7.99,10:30:00,买盘,2
795,3192,-0.01,2018-09-03,7.98,10:30:04,中性盘,4
796,2392,-0.01,2018-09-03,7.97,10:30:06,卖盘,3
797,798,0.01,2018-09-03,7.98,10:30:31,买盘,1
798,4788,0.0,2018-09-03,7.98,10:30:39,卖盘,6
799,17534,-0.01,2018-09-03,7.97,10:30:46,卖盘,22
800,37459,0.0,2018-09-03,7.97,10:30:48,卖盘,47
801,3990,0.01,2018-09-03,7.98,10:31:01,买盘,5
802,1596,0.0,2018-09-03,7.98,10:31:04,买盘,2
803,35112,0.0,2018-09-03,7.98,10:31:16,买盘,44
804,39900,0.0,2018-09-03,7.98,10:31:24,卖盘,50
805,3995,0.01,2018-09-03,7.99,10:31:31,买盘,5
806,13574,-0.01,2018-09-03,7.98,10:31:40,卖盘,17
807,3192,0.0,2018-09-03,7.98,10:31:43,卖盘,4
808,7980,0.0,2018-09-03,7.98,10:31:58,卖盘,10
809,1598,0.01,2018-09-03,7.99,10:32:01,买盘,2
810,3196,0.0,2018-09-03,7.99,10:32:04,买盘,4
811,7980,-0.01,2018-09-03,7.98,10:32:07,卖盘,10
812,7182,0.0,2018-09-03,7.98,10:32:09,买盘,9
813,3985,-0.01,2018-09-03,7.97,10:32:22,卖盘,5
814,136287,0.0,2018-09-03,7.97,10:32:25,卖盘,171
815,797,0.0,2018-09-03,7.97,10:32:28,买盘,1
816,1594,0.0,2018-09-03,7.97,10:32:31,买盘,2
817,7155,-0.02,2018-09-03,7.95,10:32:33,卖盘,9
818,3180,0.0,2018-09-03,7.95,10:32:40,卖盘,4
819,395462,-0.05,2018-09-03,7.9,10:32:49,卖盘,500
820,1592,0.06,2018-09-03,7.96,10:32:58,买盘,2
821,39750,-0.01,2018-09-03,7.95,10:33:04,卖盘,50
822,36380,-0.05,2018-09-03,7.9,10:33:10,卖盘,46
823,3955,0.01,2018-09-03,7.91,10:33:22,卖盘,5
824,1586,0.02,2018-09-03,7.93,10:33:28,买盘,2
825,8712,-0.01,2018-09-03,7.92,10:33:34,卖盘,11
826,51435,-0.01,2018-09-03,7.91,10:33:49,卖盘,65
827,3950,-0.01,2018-09-03,7.9,10:33:57,卖盘,5
828,1580,0.0,2018-09-03,7.9,10:34:00,买盘,2
829,2370,0.0,2018-09-03,7.9,10:34:04,买盘,3
830,8690,0.0,2018-09-03,7.9,10:34:07,买盘,11
831,1580,0.0,2018-09-03,7.9,10:34:10,买盘,2
832,27660,0.01,2018-09-03,7.91,10:34:12,买盘,35
833,1580,-0.01,2018-09-03,7.9,10:34:15,中性盘,2
834,73480,0.0,2018-09-03,7.9,10:34:19,卖盘,93
835,59250,0.0,2018-09-03,7.9,10:34:22,买盘,75
836,7900,0.0,2018-09-03,7.9,10:34:25,卖盘,10
837,15029,0.01,2018-09-03,7.91,10:34:28,买盘,19
838,10282,-0.01,2018-09-03,7.9,10:34:31,卖盘,13
839,65630,0.01,2018-09-03,7.91,10:34:34,买盘,83
840,5544,0.01,2018-09-03,7.92,10:34:37,买盘,7
841,10320,0.03,2018-09-03,7.95,10:34:39,买盘,13
842,792,-0.03,2018-09-03,7.92,10:34:43,卖盘,1
843,8712,0.0,2018-09-03,7.92,10:34:49,卖盘,11
844,26928,0.0,2018-09-03,7.92,10:34:54,买盘,34
845,3975,0.03,2018-09-03,7.95,10:35:00,买盘,5
846,2385,0.0,2018-09-03,7.95,10:35:09,卖盘,3
847,1590,0.0,2018-09-03,7.95,10:35:31,买盘,2
848,2379,-0.02,2018-09-03,7.93,10:35:37,卖盘,3
849,23013,0.02,2018-09-03,7.95,10:35:43,买盘,29
850,23790,-0.02,2018-09-03,7.93,10:35:49,卖盘,30
851,21411,0.0,2018-09-03,7.93,10:35:55,买盘,27
852,18235,-0.01,2018-09-03,7.92,10:36:01,卖盘,23
853,6336,0.0,2018-09-03,7.92,10:36:04,卖盘,8
